post_url,post_text,post_label,number_of_likes,number_of_shares,number_of_comments,post_date,comment_text,comment_date,comment_reactions_count,comment_mode_types,post_target_region,post_language,comment_language,coal_topic/event_tag,season,comment_sentiment_label,sentiment_confidence,news_page_name
https://www.facebook.com/share/r/1Wfu81VuQT/b,"Кара! алтындын өмүрдү уурдаган түйшүгү Таш-Көмүр шаарындагы тоо арасында казылып жаткан көмүр калдыктарын терип, оокат кылган жарандар жүздөп саналат. Алардын арасынан майыптарды, сексенге таяп калган карыларды жолуктурууга болот. Таң эрте колуна атайын жасап алган зымы менен кабын көтөрүп баргандардын жалгыз максаты – үйүнө аман-эсен кайтуу.",negative,3900,780,327,2020-02-05,Ушу  устудо тойбос тордун айынан елбиз азап чекти,2020-02-05,3.0,text,Jalalabat,Kyrgyz,Kyrgyz,air pollution,winter,negative,high,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/share/r/1987FNrRwV/e,"Кара-Кечедеги. көмүр кризиси Өлкөдө электр энергиясы чоң таңкыстыкка учурап, күйүүчү-майлоочу майлардын баасы кескин көтөрүлүп, ортомчулар менен талаш-тартыштан улам ири Кара-Кече кенинен көмүр алып келүүдө кыйынчылыктар жаралган. Учурда ""Кыргыз көмүр"" мамлекеттик ишканасы өлкөнү көмүр менен камсыз кылууга аракет кылып жатат. Кара-Кечедеги кечиккен камылгага ким жооп берет?",negative,741,170,160,2020-06-09,"Азаттык, туурасын айтат. Эч бир бийликке жаккан эмес. Азыр дагы жакпай турат. Анткени көйгөйдү ачык чагылдырган",2020-06-09,22.0,text,Naryn,Kyrgyz,Kyrgyz,scarcity,fall,negative,high,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/kyrgyztoday/posts/580714542056117?rdid=wJx2d5Lxt0HL5AzR#e,"Кемурдун  баасы кенул чектурет Кошкон: Мээрим Дуйшеналиева Тарых: Шар, 15/10/2014 - 12:09 Кыш кылычын кетеруп эртен, эле кирип келет. Бирок, екмет элди коркуткандан башка бир да иш жасаган жок. ""Быйыл светке ",negative,0,0,0,2021-06-13,,2021-06-13,,,countrywide,Kyrgyz,,government supply,fall,,,KyrgyzToday/Кыргызстан сегодня/Кыргызстан бүгүн  
https://www.facebook.com/watch/?v=1340848906373954&rdid=Bnd7HWKLoXWX2jCpe,"Көмүр! чыккан Нарында отун тартыш Кара-Кече кени жайгашкан Нарын облусунда быйыл көмүр тартыш. Кышы катаал аймактын тургундары көң жагууга аргасыз. Облустук бийлик болсо кенден көмүр тынымсыз ташылып жатканын, КамАЗ айдаган айдоочулар күнү-түнү тынымсыз иштеп жатканын айтууда.",negative,897,154,222,2012-10-06,"Сонун, да биз бала кезде койдун тезегин жакчыбыз Уй жыпжылуу болот эле койдун тезеги кучтуу ысык копко кармалат",2012-10-06,17.0,text,Naryn,Kyrgyz,Kyrgyz,"low price, government supply",fall,negative,high,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/Muftiyat/posts/pfbid02NpCo8KgepoXCuKuqEA78MfHu7rd2TkmGV35MjuAaqAHdWdpq998drAVE9SFDSVo8l?rdid=4ur1tS7WA39YNJZ0#d,"аткенде, айыл имамынын демилгеси менен жаштар айылдагы муктаждарга жардам берүүнү колго алышты Баткен облусунун Баткен районуна караштуу Карабулак айылынын жаштары айылдагы муктаж үй-бүлөлөргө жардам берүүнү колго алышты. Бул демилге аталган айылдын тургуну Айдаров Алибай тарабынан демилгеленип, айыл имамы Манас Абдипатта уулунун колдоосу менен ишке ашырылган. Муктаждарга жардам берүү демилгесин көтөрүп чыккан Айдаров Алибайдын айтымында жардам берүү үчүн жалпы жаштардан, жеке ишкерлерден, ошондой эле чет өлкөдө иштеген айыл тургундарынын жыйналган. Чогулган акчага күнүмдүк турмуш тиричилигине керектүү буюм-тайымдар, тамак-аш азыктары, көмүр жана кышкы кийимдер сатылып алынып, 25 үй-бүлөгө таратылып берилген. “Ислам дининде алган колго караганда берген кол артык деп айтылат. Ошондуктан аталган сөзгө амал кылуу максатында айыл жаштарынын демилгеси менен муктаждарга жардам берүү аракети ишке ашырылды”- дейт Карабулак айылынын имамы Манас Абдипатта уулу. Жардам алган муктаж үй-бүлөлөр жүзүнө кубаныч тартуулаган жаштарга ыраазы экендиктерин айтышып, ал эми ак сакалдар бул демилгени колдоого алышаарын айтышты.",positive,44,12,4,2020-07-28,Аллах. ыразы болсун,2020-07-28,0.0,text,Batken,Kyrgyz,Kyrgyz,scarcity,winter,positive,high,Кыргызстан мусулмандарынын дин башкармалыгы
https://www.facebook.com/watch/?v=382258189782854&rdid=VRDoMtLQf7P8anYZc,"Көмүр, деп кыйылган өмүр Кара-Кечеде көмүр ташыган ""КамАЗ"" кырсыкка учурап, бир киши каза болду. Айдоочулар буга жаңы салынган жолдо коопсуздук чаралары каралбаганы себеп болду дешет.",positive,290,56,45,2013-07-17,Эшектер  жакшылап салышсаго,2013-07-17,0.0,text,Naryn,Kyrgyz,Kyrgyz,"mining, supply",fall,negative,medium,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/kyrgyz today/posts/361325997241868?rdid=cr8OHXC41yQjI2EO#a,"Реалдуу иш жасабай жатат, болгону популисттик сөздөр айылып, иш жүзүндө кыйраткан деле жумуш аткарган жок жегендерге оюңар кандай. Парламенттик өлкө болгондон кийин депутаттар өздөрүнүн милдетин канчалык так аткарып атат?",neutral,0,0,7,2020-07-17,ага. да элдин эсебинен жашаган жаккан го,2020-07-17,1.0,text,countrywide,Kyrgyz,Kyrgyz,charity,spring,negative,high,KyrgyzToday/Кыргызстан сегодня/Кыргызстан бүгүн  
https://www.facebook.com/UTRKkg/posts/pfbid02iZAUkoF9NYMFYZBmMYfejiJT27GGsi4hxk8tPS9iwEdRLbSHZJNak97qZ161LdBsl?rdid=MmhBlNzOz2yxoA2j#c,"Көмүр. баасына көзөмөл: Бишкекте бир тонна көмүр 5500 сомдон ашпашы керек. 15-сентябрдан тарта 90 күнгө киргизилген мамлекеттик жөнгө салууга ылайык, Бишкек шаарында ""кара алтындын"" бир тоннасы 5500 сомдон ашпашы керек. Эгер бул баадан ашырып саткандар аныкталса аларга тиешелүү чара көрүлүп, айып пул салынат. Бул тууралуу Экономика жана коммерция министрлигине караштуу Монополияга каршы жөнгө салуу кызматынын төрагасы Женалы Орозбаев бүгүн УТРКнын сайтына билдирди.Учурда көмүрдүн баасы ташып келүү чыгымына жана сапатына жараша ар кайсы аймакта ар кандай. Ар бир аймак үчүн өзүнчө баа бекитилген. Ал эми Казакстандын Кара-Жыра менен Шабыркүл көмүрлөрү тоннасы 6300 сомдон, өзүбүздүн Кара-Кеченин көмүрү 6000 сомдон ашпашы керек. Учурда Бишкекке күнүнө 150 тонна көмүр алып келинет. Жакынкы аралыкта күнүнө 250 тоннадан ташып келүү пландалууда.",negative,93,17,72,2019-07-05,"Ошту  деле карагыла. Мен 2 тоннаны 23 минге алдым. Айлык бүт көмүргө кетти,эми нанды карыз кылам",2019-07-05,0.0,text,Bishkek,Kyrgyz,Kyrgyz,"low price, government supply",fall,negative,high,УТРК
https://www.facebook.com/watch/?v=764139095069035&rdid=bwqpbAEQUbiyZsPma,Папан. айыл өкмөтүнүн Кожо-Келен айылынын тургундары нааразычылыкка чыкты. Алар аймакта көмүр кенин иштеткен тараптар токтомдо көрсөтүлгөн келишимди аткарбай жатат дешүүдө.,neutral,927,190,198,2013-08-02,"Губернатор! келгенинин себеби кенди казган бизнесмен налог толоп жатат ошонун эсебинен пенсия алып жатасын инвесторду окмот коргобосо ким коргойт,",2013-08-02,2.0,text,Osh,Kyrgyz,Kyrgyz,winter preparation,spring,negative,high,T-Media
https://www.facebook.com/watch/?v=1082631105180887&rdid=o0M41cryLw8MGY1ib,"Ат-Башыда! көмүр көздөн учту Ушул тапта Ат-Башы районунда көмүр тартыш. Жергиликтүүлөр болсо кенден көмүр тарткан КамАЗдарды күн санап күтүп отурушат. Райондун аймагындагы он эки көмүр кампасындагы отун эрте түгөнүп, жергиликтүү бийликтин көмүр алып келген жеке менчик автоунааларга үнү түшүп турган чагы.",positive,21,5,5,2018-06-08,Карапайым  элдин жашоо турмушун коруп адам ыйлагысы келет,2018-06-08,0.0,text,Naryn,Kyrgyz,Kyrgyz,"low price, government supply",winter,negative,high,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/watch/?v=1326980404079288&rdid=AGp06Imelh1E6M3kd,"Казакстандан, көмүр келбей жатат Кыш түшө электе эле Бишкекте көмүрдүн баасы төрт миң сомдон ашты. Мунун себебин сатуучулар Казакстандан көмүр келбей калганы менен байланыштырууда. Коомчулукта көмүр базарында мына ушундай кырдаал созулса, кара отунду баасы дагы кымбаттайт деген кооптонуу бар. Ал эми өкмөт кымбаттоону утурумдук көрүнүш катары, Кыргызстан өзүн көмүр менен камсыз кыла аларын маалымдайт.",negative,29,5,5,2020-04-16,А! биздин комур .биздин элди камсыз кыла албайбы?Казактардын комурун кутпой .оз жерибизден.оз элибизден эле алып жаксак болот,2020-04-16,0.0,text,Bishkek,Kyrgyz,Kyrgyz,scarcity,fall,neutral,medium,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/permalink.php?story_fbid=pfbid0DgkmdUudCfMRAh8UpXeJGK3o4fZKkH65fktELjNAi2wzhbz1ExbZnneEv9XKn3nil&id=100050323503005&rdid=cmHSFTGYn7YOQzc5#d,"ТУРУК, КӨМҮР КЕНИНДЕГИ БҮГҮНКҮ КҮНГӨ КАРАТА МААЛЫМАТ. Аким Жапаров Жумадилла Курсанбаевичтин тапшырмасы менен 2022-жылдын 7-ноябрында Ак Талаа райондук мамлекеттик администрациясынын башчысы акимдин биринчи орун басары тиешелүү мекеме жетекчилери менен Турук көмүр кенине барышып ал жерде иш алып барып жаткан ишканалардын учурдагы иши менен таанышып тез арада жардыруу (взрывной) иштерин бүтүрүп, элге көмүр берүү жагын тапшырды. Көмүр казган ишканаларга 2-3 күндүн ичинде райондун элине 600-700 тонна көмүр берүү жагы тапшырылды. Андан кийинкилери жогоруда айтылгандай жардыруу (взрывной) иштери бүткөн соң 20-ноябрга чейин тартылып баштайт. Ак-Талаа райондук мамлекеттик администрациясы.",negative,42,7,4,2021-09-09,Ушул. айтылган убадалардын боосу бекем болсо экен. Куру соз боюнча калбай.,2021-09-09,2.0,text,Naryn,Kyrgyz,Kyrgyz,incident prevention,fall,neutral,medium,Ак-Талаа Райондук Мамлекеттик Администрациясы
https://www.facebook.com/permalink.php?story_fbid=pfbid0JM3qCcbdEahDNCFvZ4sGtgkQehHKNT7jn7vfGZZhBWpct7ydgawUrJmnkwcwz3YGl&id=100042043188430&rdid=gotXHOIVFuXio71o#d,"НАРЫНДА, КАЛКТЫН АЯЛУУ КАТМАРЫНА АКЫСЫЗ КӨМҮР ОТУНУ ЖЕТКИРИЛҮҮДӨ Нарында облус жетекчиси Сабыркул Ашимбаевдин уюштуруусу менен калктын аялуу катмарына акысыз көмүр отуну таратыла баштады. Бүгүн, 30-ноябрда алдыдагы Эл аралык майыптар күнүн утурлай Нарын шаарындагы ден соолугунан мүмкүнчүлүгү чектелген мүчөлөрү бар үй-бүлөлөргө 15 кап, же 750 килден көмүр отуну акысыз таратылып жатат. Башка жылдардан айырмаланып көмүр жүктөп кетүүдөгү ыңгайсыздыктарды жоюу максатында быйыл көмүр отуну шаардын ар бир чөлкөмүнө кезеги менен жеткирилет. Бүгүн шаардын Чыгыш чөлкөмүнө (Московский, РТС аймактарына) 50 тонна көмүр түшүрүлүп, 66 үй-бүлө көмүр отуну менен камсыздалды. Президенттин ыйгарым укуктуу өкүлү Сабыркул Ашимбаев билдиргендей, жакын арада 500 тонна көмүр тартылып келинип, облустун бардык аймактарындагы аз камсыз, колдоого муктаж үй-бүлөлөргө жеткирилет. Мындан сырткары “Кум-Төр” компаниясы аркылуу да өнөктөш катары көмүр отунунан колдоолор болоору күтүлүүдө. Облус жетекчиси калктын аялуу катмары менен жолугушууда Президентибиз Садыр Жапаровдун тапшырмасы менен аз камсыз үй-бүлөлөргө көмүрдөн сырткары азык-түлүктөн жана кабаттуу үйдө жашагандарга жылуулук үчүн материалдык жардамдар да көрсөтүлөөрүн маалымдады. Жетекчиликтин мындай камкордугу үчүн көмүр алган шаар тургундары ыраазычылык билдирип, ак жоолук апалар баталарын беришти. КР Президентинин Нарын облусундагы ыйгарым укуктуу өкүлүнүн басма сөз кызматы.",positive,49,7,21,2020-03-16,"Нарын  шаарындагы жардамга муктаж адамдарга колдоо корсоткон, койгойун чечкен Сабыркул Абасовичке терен ыраазычылык билдиребиз.",2020-03-16,3.0,text,Naryn,Kyrgyz,Kyrgyz,price stability,fall,positive,high,Президенттин Нарындагы Өкүлчүлүгү
https://www.facebook.com/share/r/1Wfu81VuQT/e,"Кара, алтындын өмүрдү уурдаган түйшүгү Таш-Көмүр шаарындагы тоо арасында казылып жаткан көмүр калдыктарын терип, оокат кылган жарандар жүздөп саналат. Алардын арасынан майыптарды, сексенге таяп калган карыларды жолуктурууга болот. Таң эрте колуна атайын жасап алган зымы менен кабын көтөрүп баргандардын жалгыз максаты – үйүнө аман-эсен кайтуу.",negative,3900,780,327,2016-07-08,Кара. комур тытмалап атып дем алып атып ден соолуктары эмне болду булардын эми?ай кокуй ай .темболее шамал аркырап кара тутунуно ууланып бутуштуго .,2016-07-08,3.0,text,Jalalabat,Kyrgyz,Kyrgyz,"truck overload, strike, corruption",winter,negative,high,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/permalink.php?story_fbid=pfbid0m7MxPLQB5hg3W7SsaSxeDDaPnPZ8xaD8f9T2Pb9V7GmiRuftUKrBHYjjZ5tGdw81l&id=100042043188430&rdid=ShJZoy5zefCJ0Rox#b,"НАРЫНДА! АЗ КАМСЫЗ ҮЙ-БҮЛӨЛӨРГӨ АКЫСЫЗ КӨМҮР ТАРАТЫЛДЫ Бүгүн, 8-ноябрда Нарын облусунун Ат-Башы, Нарын райондорундагы жана Нарын шаарындагы аз камсыз, колдоого муктаж үй-бүлөлөргө ""Ассалам"" кайрымдуулук фондунун директору Нурмухаммед Миңбаев тарабынан 370 тонна көмүр түшүрүлүп, таратылып берилди. Көмүр алып жаткан эл менен жолуккан облус жетекчиси Сабыркул Ашимбаев эки-үч күн мурда Нурмухаммед Миңбаевге барып жолугуп, элибизге жылдагыдай колдоо көрсөтүп берүүсүн өтүнгөнүн, бүгүн ошол өтүнүчтү колдоп Нарын районуна 130, Нарын шаарына 70, Ат-Башы районуна 170 тонна көмүр отунун тарттырып келип элге таратып берип жатканын айтты. Эл-журттун атынан Нурмухаммед Миңбаевге терең ыраазычылык билдирип, ийгилик каалады. Ыйгарым укуктуу өкүл мындан сырткары аз камсыз үй-бүлөлөргө дагы 600 тонна көмүр алып келүү жагы башка тараптар менен сүйлөшүлгөнүн, буюрса жакынкы күндөрдө тартыла баштаарын маалымдады. Ал эми элге кам көрүп, Кудайдын ыраазычылыгы үчүн кайрымдуулук жасап жаткан Нурмухаммед Миңбаев көмүр отуну бардык райондорго жеткирилээрин, ынтымак болсо, кудай насип кылса бардык нерсе орундалаарын билдирди. Кайрымдуулук иш чарасынын натыйжасында Нарын шаарынан 200, Нарын районунан 371, Ат-Башы районунан 333 үй-бүлө 7 каптан көмүр алды. КР Өкмөтүнүн Нарын облусундагы ыйгарым укуктуу өкүлүнүн басма сөз кызматы.",negative,111,23,58,2021-11-15,"Алла  ыраазы болсун, чон Рахмат!",2021-11-15,2.0,text,Naryn,Kyrgyz,Kyrgyz,charity,fall,positive,high,Президенттин Нарындагы Өкүлчүлүгү
https://www.facebook.com/UTRKkg/posts/353191801390416?rdid=mcc9H79trId2965N#e,Энергетика  миистри Аскар Шадиев уулу кемур боюнча айыпталууда » Коомдук Телерадиоберуу Корпорациясы Башкы прокуратура энергетика министри Аскар Шадиевге радиациялуу кемур боюнча айып такты. Прокуратуранын берген маалыматында энергетика министри Шадиев кызмат абалынан кыянаттык кылган жана,negative,1,0,1,2020-01-27,"Мен  бул инсанды аяп жатамын. Кантсе да чоң саясатта бейкүнөө жерден эле кармалып калды го. Премьер бкол койгон болсо, булар кантип албаймын деп айта алмак. Прокуратура кимдир бирөөнүн куралы болуп жаткандай туюлуп жатат ",2020-01-27,,text,countrywide,Kyrgyz,Kyrgyz,scarcity,spring,neutral,high,UTRK
https://www.facebook.com/OshMeriya/posts/pfbid0c8YCMaRsr6gNTjXeUn7MJRZtPkBQ2jDvcP3wN9Z7ake4pizihjUCncqHxfferJt7l?rdid=6SeNw87y4X5oiGSY#a,"Оштогу, отун базасында көмүр 4 сом 80 тыйындан сатылууда Бүгүн, 27-ноябрда Ош шаарынын биринчи вице-мэри Саибжан Турдуев Монополияга каршы жөнгө салуу мамлекеттик агенттигинин Оштогу өкүлдөрү менен биргеликте шаар аймагында көмүрдүн сатылышын текшерүүгө алышты. Биринчи вице-мэр Ош шаарынын негизги көмүр менен камсыздап турган «Пэрити-Коал» ЖЧКнын отун базасына барып, жеринен таанышты. Ош шаарына киребериштеги Фуркат айылындагы «Пэрити-Коал» ЖЧКнын отун базасында 1 кг көмүр 4 сом 80 тыйындан сатылууда. Бир апта ичинде шаардын Манас-Ата кичи районунда да арзан баада көмүр сатуучу жай уюштурулаарын аталган ЖЧКдан кабарлашты. Шаар тургундары арзан баада көмүр базаларынан сатып алышса болот. Текшерүүнүн жыйынтыгында өз алдынча көмүр саткан жеке ишкерлер көмүрдүн килосун 5 сом 50 тыйындан баштап, 6 сомдон жогору баада сатып жаткандыгы маалым болду. Мэриянын өкүлдөрү көмүрдүн баасын көтөрбөө боюнча түшүндүрүү иштерин жүргүзүштү. В микрорайоне Манас-Ата будет открыт дополнительный пункт по реализации угля по низкой цене Сегодня, 27 ноября рабочая комиссия во главе с первым вице-мэром города Саибжаном Турдуевым провела мониторинг цен на уголь на территории города. Рабочая комиссия, в состав которой также вошли руководители и представители соответствующих профильных служб и ведомств, посетила места массовой реализации угля, в том числе посетили базу ОсОО «Пэрити-Коал», где цена за 1 кг угля составляет 4,8 сомов. Со стороны руководства ОсОО «Пэрити-Коал» высказана инициатива об открытии дополнительного пункта по реализации угля по низким ценам в микрорайоне Манас-Ата. В ходе мониторинга цен на уголь выяснилось, что в розничных точках реализации цена за 1 кг угля составляет 5,5 – 6 сомов. В рамках мероприятия со стороны представителей мэрии проведена разъяснительная работа на предмет недопустимости роста цен на уголь.",neutral,83,14,24,2024-10-09,"Ош, пиримдин көмүрүн мурдагы күнү өзүм сатып алдым,1кг 6,30дан 5,80ге түшүп беришти, кайдагы 4сомду айтып атасыңар?",2024-10-09,0.0,text,Osh,"Kyrgyz, russian",Kyrgyz,winter preparation,fall,negative,high,Ош шаарынын мэриясы
https://www.facebook.com/watch/?v=745845707613157&rdid=fYpgTDx59LzDeuVsa,"""Урмизан-3""! көмүр кенинин расмий ачылуу аземин өткөрүлөт ""Кыргызкөмүр"" мамлекеттик ишканасы Баткен облусунун Баткен районуна караштуу Кара-Бак айыл аймагынан мамлекеттик көмүр кен, ""Урмизан-3"" көмүр кенинин расмий ачылуу аземин өткөрөт.Мамлекеттик ишкана калкты күзгү-кышкы жылуулук берүү мезгилинде сапаттуу, арзан көмүр менен камсыздоо жана жогорку деңгээлдеги көмүр экспортуна жетишүү максатында тийиштүү иш-чараларды жүргүзүүдө. Көмүр кендин менчик түрү, 100% мамлекеттик үлүштө болуп, инвестициялык долбоордун көлөмү 3 000 000 АКШ долларын түзөт.Көмүр кенде жумушчулардын саны 26ны түзүп, аянты 5 ганы түзөт. Ишке киргизүүнүн датасы: 30.08.2024-жыл",neutral,85,17,16,2024-08-13,Жакшы  жаңылык!,2024-08-13,2.0,text,Batken,Kyrgyz,Kyrgyz,low price,summer,positive,high,Энергетика министрлиги
https://www.facebook.com/naryn.saardyk.meriasy/posts/pfbid027pg479mGpz4G4HrkzmTQBSfhvSqKh8kzmRjw6xmsFNTB7uKqTa8PU3N9CeLZeE95l?rdid=PBZoW7AqgMAkV4rr#b,"НАРЫН. ШААРЫНДА КАЛКТЫ КӨМҮР МЕНЕН КАМСЫЗДОО ЖҮРҮП ЖАТАТ✅ Нарын шаарынын мэри Канболот Тутуев көмүр кампаларын кыдырып, кышка карата көмүр отуну менен элди камсыздоо иштерин көрүп чыкты. Учурда шаар аймагына ишкерлер тарабынан көмүр тартылып келип уюштурулган көмүр базаларында жана кыдыруу менен сатылып жатат. Ал эми тартып келүү боюнча атайын унаалар жуманын 2-5-күндөрү жөнөтүлүп, Нарын шаарынын элин көмүр менен камсыздоо иштери уюшкандыкта жүрүп жатат. Ошондой эле кызматкерлердин үй бүлөлөрү да эсепке алынып, жалпы 630 кызматкердин 80 пайызы көмүр сатып алышты. Калаа башчысы монополияга каршы кызматы менен бирге көмүр базаларын кыдырып, элди эртелеп көмүр сатып алууга чакырды. Ал эми социалдык мекемелер көмүр менен 100 пайыз камсыздалган. Нарын шаарына жылуулук эртең, 21-октябрдан баштап бериле баштайт.",unknown,44,6,19,2020-03-02,Жакшы  иш кылып атыпсынар бирок комурдун баасы канчадан болуп атат,2020-03-02,1.0,text,Naryn,Kyrgyz,Kyrgyz,"corruption, export",fall,positive,high,Нарын Шаардык Мэриясы
https://www.facebook.com/share/r/16GnhE972e/c,✅️«Кыргызалтын»  ААКы жана «Макмал Голд Компани» ЖЧК тарабынан 150 тонна көмүр алынып Тогуз-Торо районундагы муктаж болгон тургундарына бекер таратылды. ✅️ОАО «Кыргызалтын» и ОсОО «Макмал Голд Компани» раздали 150 тонн угля нуждающимся жителям Тогуз-Тороуского района.,negative,69,29,8,2020-05-20,"👍,",2020-05-20,0.0,emoji,Bishkek,"Kyrgyz, russian",unknown,scarcity,fall,positive,high,"ОАО ""Кыргызалтын"" "
https://www.facebook.com/watch/?v=1049550342045794&rdid=EUInvzy3Ithu3pBua,Алай  районунун Согонду айылынын тургундары Тайгак-Таш аймагынан көмүр казууга каршылык билдирип чыгышты.,positive,1700,398,172,2020-12-13,Каздырбагыла. экелогия бузулат бул бир байдын кызыкчылыгы учун иштейт мын Кичи Алайда дагы кенди ачып элге мойун бербей элдин талабын аткарбай жатат силер дагы ошол кейипке тушосунор,2020-12-13,4.0,text,Osh,Kyrgyz,Kyrgyz,low price,winter,negative,high,УТРК ОШ
https://www.facebook.com/watch/?v=1210029947093187&rdid=ErYRIng9B5jEVbQjd,"Быйыл! өлкөдө көмүр тартыштыгы орун албайбы? Баасы канча сомдон? Мындай суроолор биздин редакцияга август айында эле келе баштаган. Мындан улам Kaktus.kg редакциясы Бишкекте 15-сентябрдан тарта көмүр сатыла баштаган 10 базанын бирине барып, көмүр баасын билип кайтты.",unknown,150,10,69,2021-01-28,"Мынабул  Ырыскүл деген аял, сен бир көмүр саткан аферистин аялы окшойсуң, ардайым ит авалай берет деп жазасың. Ошол авалагандар силерге окшогон пахтакорлор. Элдер кичине болсо да арзандаса деп жататышат.жугунду кор.",2021-01-28,1.0,text,countrywide,Kyrgyz,Kyrgyz,government supply,fall,negative,high,kaktus.kyrgyz
https://www.facebook.com/minenergo.kg/posts/pfbid0d7YiV5KXyXZAbVzs9SSZ2RTnf7FCNJPtTFRiTAEdZQdhpT4X3cUpDWmdpib4TLGnl?rdid=dry2Oodp2goBa2Jj#a,"Энергетика  министри Т.Ибраев Кара-Кече кенине барып, көмүрдү казуу иштери менен таанышып келди ✅Кыргыз Республикасынын Энергетика министри Таалайбек Ибраев Нарын облусунда жайгашкан Кара-Кече кенинде көмүр казуу, жүктөө иштери кандай жүргүзүлүп жатканын тууралуу таанышып келди. ✅Кара-Кече кенинде күнүнө 5 миң тоннадан ашуун көмүр казылып, 200дөй автоунаалар жүктөп, баардык аймактарга жеткирүү иштери тынымсыз жүргүзүүдө. ✅Министр Т.Ибраев Кара-Кече кенинин жетекчилигине калкка көмүрдү үзгүлтүксүз жеткирүү боюнча тапшырма берди. ✅Мындан тышкары министр Нарын электр тармактар ишканасынын жаңы «Дөң- Алыш» көмөк чордонунун курулуш иштерин да көрүп келди. Азыркы учурда курулуш иштери башталып, жабдыктар орнотулуп жатат. Жаңы 40 мамычалар орнотулуп, 60 мамычанын орду даярдалды. ✅Ошондой эле энергетика министри Таалайбек Ибраев Балыкчы шаарында жайгашкан көмүр базасына барып, көмүр ташып келүү жана жеткирүү иштери менен таанышты.",negative,256,69,116,2016-02-16,Ийгилик. 👍🏻,2016-02-16,0.0,text,Naryn,Kyrgyz,Kyrgyz,antimonopoly,fall,positive,high,Энергетика министрлиги
https://www.facebook.com/1Radiokg/photos/a.304993996238120/507653995972118/?type=3&rdid=5rP2tyeILNBeqrNa&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1BNrAB4aTF%2F#e,"Бишкектин, жылуулук электр борборуна 50миң тоннага жакын көмүр ташылып келинди",negative,0,0,0,2017-03-23,,2017-03-23,,,Bishkek,Kyrgyz,,"criminals, strike",summer,,,БИРИНЧИ РАДИО
https://www.facebook.com/watch/?v=1340848906373954&rdid=Bnd7HWKLoXWX2jCpc,"Көмүр  чыккан Нарында отун тартыш Кара-Кече кени жайгашкан Нарын облусунда быйыл көмүр тартыш. Кышы катаал аймактын тургундары көң жагууга аргасыз. Облустук бийлик болсо кенден көмүр тынымсыз ташылып жатканын, КамАЗ айдаган айдоочулар күнү-түнү тынымсыз иштеп жатканын айтууда.",negative,897,154,222,2020-07-11,"Кыргызстанда, көмүрдүн запасы бирнече миллиард тонна.Бирок ууру бийликтин айынан, эл- кен байлыктардын пайдасын 30-жылдан бери көрбөй келет.Кудай берген кендерди бир ууч ууру,шылуундар пайдасын көрүшөт.Бийлик ала жаздан бери,200 Камаз менен 40-районго көмүр ташыганда,азыр көмүрдүн өздүк баасы,элге тоннасы 2500 сом эле болмок.",2020-07-11,14.0,text,Naryn,Kyrgyz,Kyrgyz,government control,fall,negative,high,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/share/r/1Wfu81VuQT/a,"Кара. алтындын өмүрдү уурдаган түйшүгү Таш-Көмүр шаарындагы тоо арасында казылып жаткан көмүр калдыктарын терип, оокат кылган жарандар жүздөп саналат. Алардын арасынан майыптарды, сексенге тяп калган карыларды жолуктурууга болот. Таң эрте колуна атайын жасап алган зымы менен кабын көтөрүп баргандардын жалгыз максаты – үйүнө аман-эсен кайтуу.",negative,3900,780,327,2021-11-02,"Президент, Министр Депутаттар Губернатор Аыл окмотторун коз кор кулагы сокур ушинтип эл кыйналып жашайт коргуло озунордун жашоонорду ойлобой",2021-11-02,2.0,text,Jalalabat,Kyrgyz,Kyrgyz,"low price, government supply",winter,negative,high,Kyrgyz Azattyk Unalgysy
https://www.facebook.com/UTRKOSH/photos/a.120078944782936/172182476239249/?type=3&rdid=Ckg5jnOGZjhsY1Ow&share_url=https%3A%2F%2Fwww.facebook.com%2Fshare%2F1CG2ciMJh9%2F#d,Кадамжайдагы  көмүр шахтада жоголгон жаран изделүүдө,neutral,0,0,0,2017-04-27,,2017-04-27,,,Batken,Kyrgyz,,"import, harm",winter,,,УТРК ОШ
https://www.facebook.com/watch/?v=764139095069035&rdid=bwqpbAEQUbiyZsPmd,Папан  айыл өкмөтүнүн Кожо-Келен айылынын тургундары нааразычылыкка чыкты. Алар аймакта көмүр кенин иштеткен тараптар токтомдо көрсөтүлгөн келишимди аткарбай жатат дешүүдө.,neutral,927,190,198,2020-03-30,Кыргызстанда! мындай жерлердин баары эки достун чөнтөгү үчүн иштеп жатат.,2020-03-30,7.0,text,Osh,Kyrgyz,Kyrgyz,corruption,spring,negative,high,T-Media
